m	n	phi	pmax	batch	rule	threads	t_max_min	mpw	t_mpw_s	error	mew	t_mew_s
5	2	0.5	0.1	0	Borda	48	30	{0}	0.29692721366882324	no-error	(0,)	0.0772459506988525
6	1	0.5	0.1	0	Plurality	48	30	{2}	0.14854001998901367	no-error	(2,)	0.0726265907287597
6	1	0.5	0.1	0	2-approval	48	30	{2}	0.15176725387573242	no-error	(2,)	0.0709755420684814
6	1	0.5	0.1	0	Borda	48	30	{2}	0.1479640007019043	no-error	(2,)	0.0725905895233154
3	4	0.5	0.1	7	Plurality	48	30	{0}	0.5913748741149902	no-error	(0,)	0.0728290081024169
3	4	0.5	0.1	7	2-approval	48	30	{0}	0.5897998809814453	no-error	(0,)	0.0712180137634277
3	4	0.5	0.1	7	Borda	48	30	{0}	0.5901434421539307	no-error	(0,)	0.0720503330230712
5	2	0.5	0.1	2	Plurality	48	30	{0}	0.29195666313171387	no-error	(0,)	0.0720274448394775
5	2	0.5	0.1	2	2-approval	48	30	{0}	0.28902721405029297	no-error	(0,)	0.0722460746765136
5	2	0.5	0.1	2	Borda	48	30	{0}	0.3039524555206299	no-error	(0,)	0.0776855945587158
6	1	0.5	0.1	2	Plurality	48	30	{3}	0.15504813194274902	no-error	(3,)	0.0739545822143554
6	1	0.5	0.1	2	2-approval	48	30	{3}	0.15056514739990234	no-error	(3,)	0.0716300010681152
6	1	0.5	0.1	2	Borda	48	30	{3}	0.15008115768432617	no-error	(3,)	0.072453498840332
3	4	0.5	0.1	9	Plurality	48	30	{1}	0.5866661071777344	no-error	(1,)	0.0712146759033203
3	4	0.5	0.1	9	2-approval	48	30	{1}	0.592993974685669	no-error	(1,)	0.0724329948425293
3	4	0.5	0.1	9	Borda	48	30	{1}	0.5895435810089111	no-error	(1,)	0.0738844871520996
5	2	0.5	0.1	4	Plurality	48	30	{2}	0.2879471778869629	no-error	(2,)	0.0760865211486816
5	2	0.5	0.1	4	2-approval	48	30	{2}	0.29304933547973633	no-error	(2,)	0.0740861892700195
5	2	0.5	0.1	4	Borda	48	30	{2}	0.3006770610809326	no-error	(2,)	0.0747437477111816
6	1	0.5	0.1	4	Plurality	48	30	{2}	0.15401697158813477	no-error	(2,)	0.0737073421478271
6	1	0.5	0.1	4	2-approval	48	30	{2}	0.15277338027954102	no-error	(2,)	0.0743532180786132
6	1	0.5	0.1	4	Borda	48	30	{2}	0.148665189743042	no-error	(2,)	0.0712683200836181
6	1	0.5	0.1	6	Plurality	48	30	{4}	0.15736794471740723	no-error	(4,)	0.0711464881896972
6	1	0.5	0.1	6	2-approval	48	30	{4}	0.1493082046508789	no-error	(4,)	0.0704419612884521
6	1	0.5	0.1	6	Borda	48	30	{4}	0.14777088165283203	no-error	(4,)	0.0709896087646484
3	4	0.5	0.1	0	Plurality	48	30	{0}	0.6750917434692383	no-error	(0, 1, 2)	0.0738496780395507
3	4	0.5	0.1	0	2-approval	48	30	{1, 2}	0.6089386940002441	no-error	(0, 1, 2)	0.074434757232666
3	4	0.5	0.1	0	Borda	48	30	{1, 2}	0.6150617599487305	no-error	(1, 2)	0.0746676921844482
6	1	0.5	0.1	8	Plurality	48	30	{0}	0.1563584804534912	no-error	(0,)	0.0763430595397949
6	1	0.5	0.1	8	2-approval	48	30	{0}	0.15522503852844238	no-error	(0,)	0.0789604187011718
6	1	0.5	0.1	8	Borda	48	30	{0}	0.1613144874572754	no-error	(0,)	0.076373815536499
3	4	0.5	0.1	2	Plurality	48	30	{0}	0.6271917819976807	no-error	(0,)	0.0773067474365234
3	4	0.5	0.1	2	2-approval	48	30	{0}	0.617762565612793	no-error	(0,)	0.0739872455596923
3	4	0.5	0.1	2	Borda	48	30	{0}	0.6101694107055664	no-error	(0,)	0.0774552822113037
6	1	0.5	0.1	1	Plurality	48	30	{1}	0.15674185752868652	no-error	(1,)	0.0752975940704345
6	1	0.5	0.1	1	2-approval	48	30	{1}	0.15763330459594727	no-error	(1,)	0.0770974159240722
6	1	0.5	0.1	1	Borda	48	30	{1}	0.15658283233642578	no-error	(1,)	0.0783560276031494
4	3	0.5	0.1	4	Plurality	48	30	{0}	0.46233606338500977	no-error	(0,)	0.0743951797485351
4	3	0.5	0.1	4	2-approval	48	30	{0}	0.4553823471069336	no-error	(0,)	0.0738883018493652
4	3	0.5	0.1	4	Borda	48	30	{0}	0.4593510627746582	no-error	(0,)	0.0750834941864013
4	3	0.5	0.1	6	Plurality	48	30	{2}	0.46350550651550293	no-error	(2,)	0.0759239196777343
4	3	0.5	0.1	6	2-approval	48	30	{2}	0.4582529067993164	no-error	(2,)	0.072648286819458
4	3	0.5	0.1	6	Borda	48	30	{2}	0.4703989028930664	no-error	(2,)	0.0734329223632812
4	3	0.5	0.1	8	Plurality	48	30	{0}	0.4618973731994629	no-error	(0,)	0.0770764350891113
4	3	0.5	0.1	8	2-approval	48	30	{0}	0.46120786666870117	no-error	(0,)	0.0736687183380127
4	3	0.5	0.1	8	Borda	48	30	{0}	0.4646883010864258	no-error	(0,)	0.0739967823028564
4	4	0.5	0.1	0	Plurality	48	30	{0}	0.6163570880889893	no-error	(0,)	0.075883150100708
4	4	0.5	0.1	0	2-approval	48	30	{0}	0.6125929355621338	no-error	(0,)	0.0742597579956054
4	4	0.5	0.1	0	Borda	48	30	{0}	0.6201002597808838	no-error	(0,)	0.0733084678649902
3	5	0.5	0.1	3	Plurality	48	30	{1}	0.7600898742675781	no-error	(1,)	0.0796597003936767
3	5	0.5	0.1	3	2-approval	48	30	{1}	0.7661137580871582	no-error	(1,)	0.0735030174255371
3	5	0.5	0.1	3	Borda	48	30	{1}	0.7660510540008545	no-error	(1,)	0.0735774040222168
6	2	0.5	0.1	1	Plurality	48	30	{2}	0.3161189556121826	no-error	(2,)	0.0791363716125488
6	2	0.5	0.1	1	2-approval	48	30	{2}	0.3150606155395508	no-error	(2,)	0.0753350257873535
6	2	0.5	0.1	1	Borda	48	30	{2}	0.44264698028564453	no-error	(2,)	0.083453893661499
4	4	0.5	0.1	2	Plurality	48	30	{0}	0.6433281898498535	no-error	(0, 1, 2)	0.0798258781433105
4	4	0.5	0.1	2	2-approval	48	30	{0}	0.6321735382080078	no-error	(0,)	0.0807704925537109
4	4	0.5	0.1	2	Borda	48	30	{0}	0.6423311233520508	no-error	(0,)	0.0758581161499023
3	5	0.5	0.1	5	Plurality	48	30	{0}	0.7788968086242676	no-error	(0,)	0.0756154060363769
3	5	0.5	0.1	5	2-approval	48	30	{0}	0.774200439453125	no-error	(0,)	0.0767238140106201
3	5	0.5	0.1	5	Borda	48	30	{0}	0.786447286605835	no-error	(0,)	0.0756542682647705
6	2	0.5	0.1	3	Plurality	48	30	{1}	0.3227968215942383	no-error	(1,)	0.0793023109436035
6	2	0.5	0.1	3	2-approval	48	30	{1}	0.3292725086212158	no-error	(1,)	0.0780036449432373
6	2	0.5	0.1	3	Borda	48	30	{1}	0.40528106689453125	no-error	(1,)	0.0856072902679443
4	4	0.5	0.1	4	Plurality	48	30	{0, 1}	0.6351866722106934	no-error	(0, 1)	0.0759723186492919
4	4	0.5	0.1	4	2-approval	48	30	{0}	0.6306366920471191	no-error	(0, 1)	0.0772576332092285
4	4	0.5	0.1	4	Borda	48	30	{0}	0.6342861652374268	no-error	(0, 1)	0.0798432826995849
3	5	0.5	0.1	7	Plurality	48	30	{0}	0.7783732414245605	no-error	(0,)	0.0777692794799804
3	5	0.5	0.1	7	2-approval	48	30	{0}	0.7791969776153564	no-error	(0,)	0.0780487060546875
3	5	0.5	0.1	7	Borda	48	30	{0}	0.7897439002990723	no-error	(0,)	0.0775768756866455
4	4	0.5	0.1	6	Plurality	48	30	{0}	0.6327755451202393	no-error	(0,)	0.0812535285949707
4	4	0.5	0.1	6	2-approval	48	30	{0}	0.6400082111358643	no-error	(0,)	0.0759849548339843
4	4	0.5	0.1	6	Borda	48	30	{0}	0.6440649032592773	no-error	(0,)	0.0819108486175537
3	5	0.5	0.1	9	Plurality	48	30	{0}	0.7895228862762451	no-error	(0,)	0.0769741535186767
3	5	0.5	0.1	9	2-approval	48	30	{0}	0.7839717864990234	no-error	(0,)	0.0773406028747558
3	5	0.5	0.1	9	Borda	48	30	{0}	0.7934274673461914	no-error	(0,)	0.076500654220581
3	5	0.5	0.1	0	Plurality	48	30	{0}	0.7829163074493408	no-error	(0,)	0.0778439044952392
3	5	0.5	0.1	0	2-approval	48	30	{0}	0.7877092361450195	no-error	(0,)	0.0757696628570556
3	5	0.5	0.1	0	Borda	48	30	{0}	0.7849283218383789	no-error	(0,)	0.0771920680999755
7	1	0.5	0.1	3	Plurality	48	30	{4}	0.20469975471496582	no-error	(4,)	0.0770916938781738
7	1	0.5	0.1	3	2-approval	48	30	{4}	0.20628714561462402	no-error	(4,)	0.0780959129333496
7	1	0.5	0.1	3	Borda	48	30	{4}	0.21068358421325684	no-error	(4,)	0.077141523361206
3	5	0.5	0.1	2	Plurality	48	30	{1}	0.791344404220581	no-error	(1,)	0.0770728588104248
3	5	0.5	0.1	2	2-approval	48	30	{0}	0.7934274673461914	no-error	(1,)	0.0779106616973877
3	5	0.5	0.1	2	Borda	48	30	{0}	0.7845163345336914	no-error	(0, 1)	0.0780763626098632
7	1	0.5	0.1	5	Plurality	48	30	{1}	0.2035841941833496	no-error	(1,)	0.0815916061401367
7	1	0.5	0.1	5	2-approval	48	30	{1}	0.20539045333862305	no-error	(1,)	0.0784206390380859
7	1	0.5	0.1	5	Borda	48	30	{1}	0.21215271949768066	no-error	(1,)	0.0790510177612304
3	5	0.5	0.1	4	Plurality	48	30	{1}	0.7929947376251221	no-error	(1,)	0.0773441791534423
3	5	0.5	0.1	4	2-approval	48	30	{1}	0.8007481098175049	no-error	(1,)	0.0768647193908691
3	5	0.5	0.1	4	Borda	48	30	{1}	0.7951984405517578	no-error	(1,)	0.0816550254821777
7	1	0.5	0.1	7	Plurality	48	30	{3}	0.2085268497467041	no-error	(3,)	0.0770792961120605
7	1	0.5	0.1	7	2-approval	48	30	{3}	0.20875883102416992	no-error	(3,)	0.0779650211334228
7	1	0.5	0.1	7	Borda	48	30	{3}	0.20856595039367676	no-error	(3,)	0.0779848098754882
3	5	0.5	0.1	6	Plurality	48	30	{0}	0.783308744430542	no-error	(0,)	0.0788660049438476
3	5	0.5	0.1	6	2-approval	48	30	{0}	0.7832674980163574	no-error	(0,)	0.0766694545745849
3	5	0.5	0.1	6	Borda	48	30	{0}	0.783855676651001	no-error	(0,)	0.076310396194458
5	3	0.5	0.1	5	Plurality	48	30	{2}	0.47832775115966797	no-error	(2,)	0.0776867866516113
5	3	0.5	0.1	5	2-approval	48	30	{2}	0.4769773483276367	no-error	(2,)	0.0810859203338623
5	3	0.5	0.1	5	Borda	48	30	{2}	0.570547342300415	no-error	(2,)	0.0790615081787109
7	1	0.5	0.1	9	Plurality	48	30	{1, 4}	0.18775105476379395	no-error	(1, 4)	0.0803351402282714
7	1	0.5	0.1	9	2-approval	48	30	{1, 4}	0.1803293228149414	no-error	(1, 4)	0.0806553363800048
7	1	0.5	0.1	9	Borda	48	30	{1, 4}	0.184295654296875	no-error	(1,)	0.0805754661560058
5	3	0.5	0.1	7	Plurality	48	30	{3}	0.476593017578125	no-error	(3,)	0.0769431591033935
5	3	0.5	0.1	7	2-approval	48	30	{3}	0.4814109802246094	no-error	(3,)	0.0783061981201171
5	3	0.5	0.1	7	Borda	48	30	{3}	0.5892460346221924	no-error	(3,)	0.0825197696685791
7	1	0.5	0.1	0	Plurality	48	30	{0}	0.20591068267822266	no-error	(0,)	0.0778639316558837
7	1	0.5	0.1	0	2-approval	48	30	{0}	0.20281243324279785	no-error	(0,)	0.0796151161193847
7	1	0.5	0.1	0	Borda	48	30	{0}	0.2138509750366211	no-error	(0,)	0.0787174701690673
5	3	0.5	0.1	9	Plurality	48	30	{1}	0.47719502449035645	no-error	(1,)	0.0767796039581298
5	3	0.5	0.1	9	2-approval	48	30	{1}	0.4920339584350586	no-error	(1,)	0.0813338756561279
5	3	0.5	0.1	9	Borda	48	30	{1}	0.5987873077392578	no-error	(1,)	0.0805652141571044
7	1	0.5	0.1	2	Plurality	48	30	{3}	0.2071995735168457	no-error	(3,)	0.0780754089355468
7	1	0.5	0.1	2	2-approval	48	30	{3}	0.20646429061889648	no-error	(3,)	0.0785462856292724
7	1	0.5	0.1	2	Borda	48	30	{3}	0.21208977699279785	no-error	(3,)	0.0776700973510742
5	3	0.5	0.1	0	Plurality	48	30	{4}	0.48146557807922363	no-error	(4,)	0.0769872665405273
5	3	0.5	0.1	0	2-approval	48	30	{4}	0.47408533096313477	no-error	(4,)	0.0769939422607421
5	3	0.5	0.1	0	Borda	48	30	{4}	0.5678739547729492	no-error	(4,)	0.0842044353485107
7	1	0.5	0.1	4	Plurality	48	30	{2}	0.2041313648223877	no-error	(2,)	0.0772833824157714
7	1	0.5	0.1	4	2-approval	48	30	{2}	0.2104496955871582	no-error	(2,)	0.0796678066253662
7	1	0.5	0.1	4	Borda	48	30	{2}	0.21406936645507812	no-error	(2,)	0.0787932872772216
5	3	0.5	0.1	2	Plurality	48	30	{0}	0.47342920303344727	no-error	(0,)	0.078312873840332
5	3	0.5	0.1	2	2-approval	48	30	{0}	0.4726738929748535	no-error	(0,)	0.0795059204101562
5	3	0.5	0.1	2	Borda	48	30	{0}	0.5458691120147705	no-error	(0,)	0.0793447494506836
7	1	0.5	0.1	6	Plurality	48	30	{0, 1}	0.17986178398132324	no-error	(0, 1)	0.0822556018829345
7	1	0.5	0.1	6	2-approval	48	30	{0, 1}	0.1809077262878418	no-error	(0, 1)	0.0820620059967041
7	1	0.5	0.1	6	Borda	48	30	{0, 1}	0.193345308303833	no-error	(0, 1)	0.0799973011016845
5	3	0.5	0.1	4	Plurality	48	30	{0}	0.478285551071167	no-error	(0,)	0.0821146965026855
5	3	0.5	0.1	4	2-approval	48	30	{0}	0.4856417179107666	no-error	(0,)	0.0790591239929199
5	3	0.5	0.1	4	Borda	48	30	{0}	0.5501523017883301	no-error	(0,)	0.0763626098632812
7	1	0.5	0.1	8	Plurality	48	30	{0}	0.19837260246276855	no-error	(0,)	0.0770084857940673
7	1	0.5	0.1	8	2-approval	48	30	{0}	0.19992876052856445	no-error	(0,)	0.0746252536773681
7	1	0.5	0.1	8	Borda	48	30	{0}	0.20244431495666504	no-error	(0,)	0.0754139423370361
5	3	0.5	0.1	6	Plurality	48	30	{1}	0.455427885055542	no-error	(1,)	0.074338674545288
5	3	0.5	0.1	6	2-approval	48	30	{1}	0.45920372009277344	no-error	(1,)	0.0812394618988037
5	3	0.5	0.1	6	Borda	48	30	{1}	0.5010819435119629	no-error	(1,)	0.080981969833374
5	3	0.5	0.1	8	Plurality	48	30	{0, 2, 3}	0.4656245708465576	no-error	(0, 1, 2, 3, 4)	0.0741753578186035
5	3	0.5	0.1	8	2-approval	48	30	{1, 4}	0.46484375	no-error	(0, 1, 2, 3, 4)	0.0729608535766601
5	3	0.5	0.1	8	Borda	48	30	{1, 4}	0.5683455467224121	no-error	(0, 1, 3, 4)	0.0754446983337402
7	1	0.5	0.1	1	Plurality	48	30	{3}	0.18120288848876953	no-error	(3,)	0.0764801502227783
7	1	0.5	0.1	1	2-approval	48	30	{3}	0.18241381645202637	no-error	(3,)	0.0760943889617919
7	1	0.5	0.1	1	Borda	48	30	{3}	0.19083166122436523	no-error	(3,)	0.0765614509582519
5	3	0.5	0.1	1	Plurality	48	30	{1}	0.46779632568359375	no-error	(1,)	0.0782191753387451
5	3	0.5	0.1	1	2-approval	48	30	{1}	0.47092318534851074	no-error	(1,)	0.0799503326416015
5	3	0.5	0.1	1	Borda	48	30	{1}	0.5739176273345947	no-error	(1,)	0.0775790214538574
6	2	0.5	0.1	5	Plurality	48	30	{3, 4}	0.3172481060028076	no-error	(3, 4)	0.0742850303649902
6	2	0.5	0.1	5	2-approval	48	30	{3, 4}	0.3161606788635254	no-error	(3, 4)	0.0741443634033203
6	2	0.5	0.1	5	Borda	48	30	{3, 4}	0.4750330448150635	no-error	(3, 4)	0.0794980525970459
5	3	0.5	0.1	3	Plurality	48	30	{0}	0.46640586853027344	no-error	(0,)	0.0775425434112548
5	3	0.5	0.1	3	2-approval	48	30	{0}	0.4614725112915039	no-error	(0,)	0.0777723789215087
5	3	0.5	0.1	3	Borda	48	30	{0}	0.5278184413909912	no-error	(0,)	0.0793776512145996
6	2	0.5	0.1	7	Plurality	48	30	{2, 3}	0.3229482173919678	no-error	(2, 3)	0.0764961242675781
6	2	0.5	0.1	7	2-approval	48	30	{2, 3}	0.31793928146362305	no-error	(2, 3)	0.0766940116882324
6	2	0.5	0.1	7	Borda	48	30	{2, 3}	0.4910111427307129	no-error	(2, 3)	0.0814294815063476
4	4	0.5	0.1	8	Plurality	48	30	{1}	0.625342607498169	no-error	(1,)	0.0799674987792968
4	4	0.5	0.1	8	2-approval	48	30	{1}	0.6217684745788574	no-error	(1,)	0.0747220516204834
4	4	0.5	0.1	8	Borda	48	30	{1}	0.634105920791626	no-error	(1,)	0.0796971321105957
6	2	0.5	0.1	9	Plurality	48	30	{0, 1}	0.32659053802490234	no-error	(0, 1)	0.075110912322998
6	2	0.5	0.1	9	2-approval	48	30	{0, 1}	0.32085204124450684	no-error	(0, 1)	0.0755174160003662
6	2	0.5	0.1	9	Borda	48	30	{0, 1}	0.48054981231689453	no-error	(0, 1)	0.0798752307891845
6	2	0.5	0.1	0	Plurality	48	30	{0, 4}	0.32309675216674805	no-error	(0, 4)	0.0761313438415527
6	2	0.5	0.1	0	2-approval	48	30	{0, 4}	0.3349332809448242	no-error	(0, 4)	0.0786371231079101
6	2	0.5	0.1	0	Borda	48	30	{0, 4}	0.4857344627380371	no-error	(0,)	0.0816156864166259
4	4	0.5	0.1	1	Plurality	48	30	{0}	0.6299118995666504	no-error	(0, 1)	0.0801267623901367
4	4	0.5	0.1	1	2-approval	48	30	{1}	0.6108758449554443	no-error	(0, 1)	0.0749132633209228
4	4	0.5	0.1	1	Borda	48	30	{1}	0.6516358852386475	no-error	(0, 1)	0.0754942893981933
6	2	0.5	0.1	2	Plurality	48	30	{2}	0.3140830993652344	no-error	(2,)	0.078298807144165
6	2	0.5	0.1	2	2-approval	48	30	{2}	0.3208653926849365	no-error	(2,)	0.0785069465637207
6	2	0.5	0.1	2	Borda	48	30	{2}	0.4124023914337158	no-error	(2,)	0.0816648006439209
4	4	0.5	0.1	3	Plurality	48	30	{0}	0.6311256885528564	no-error	(0,)	0.0803489685058593
4	4	0.5	0.1	3	2-approval	48	30	{0}	0.6288533210754395	no-error	(0,)	0.078310489654541
4	4	0.5	0.1	3	Borda	48	30	{0}	0.6188139915466309	no-error	(0,)	0.0764470100402832
6	2	0.5	0.1	4	Plurality	48	30	{1}	0.31534528732299805	no-error	(1,)	0.0767474174499511
6	2	0.5	0.1	4	2-approval	48	30	{1}	0.32474684715270996	no-error	(1,)	0.0789573192596435
6	2	0.5	0.1	4	Borda	48	30	{1}	0.4470686912536621	no-error	(1,)	0.0828902721405029
4	4	0.5	0.1	5	Plurality	48	30	{1}	0.6274547576904297	no-error	(1,)	0.0782306194305419
4	4	0.5	0.1	5	2-approval	48	30	{1}	0.6341829299926758	no-error	(1,)	0.0766377449035644
4	4	0.5	0.1	5	Borda	48	30	{1}	0.6388278007507324	no-error	(1,)	0.0745527744293212
3	5	0.5	0.1	8	Plurality	48	30	{1}	0.7682256698608398	no-error	(1,)	0.0758068561553955
3	5	0.5	0.1	8	2-approval	48	30	{1}	0.7944903373718262	no-error	(1,)	0.0795390605926513
3	5	0.5	0.1	8	Borda	48	30	{1}	0.7821345329284668	no-error	(1,)	0.0820555686950683
6	2	0.5	0.1	6	Plurality	48	30	{1}	0.3163018226623535	no-error	(1,)	0.0770313739776611
6	2	0.5	0.1	6	2-approval	48	30	{1}	0.3123667240142822	no-error	(1,)	0.0771408081054687
6	2	0.5	0.1	6	Borda	48	30	{1}	0.37190961837768555	no-error	(1,)	0.080883502960205
4	4	0.5	0.1	7	Plurality	48	30	{2}	0.632911205291748	no-error	(2,)	0.0788867473602294
4	4	0.5	0.1	7	2-approval	48	30	{2}	0.6251809597015381	no-error	(2,)	0.0799977779388427
4	4	0.5	0.1	7	Borda	48	30	{2}	0.6390278339385986	no-error	(2,)	0.074836254119873
6	2	0.5	0.1	8	Plurality	48	30	{1}	0.3181307315826416	no-error	(1,)	0.0755350589752197
6	2	0.5	0.1	8	2-approval	48	30	{1}	0.3204352855682373	no-error	(1,)	0.0765559673309326
6	2	0.5	0.1	8	Borda	48	30	{1}	0.4960975646972656	no-error	(1,)	0.0760865211486816
4	4	0.5	0.1	9	Plurality	48	30	{0}	0.6237626075744629	no-error	(0,)	0.0763731002807617
4	4	0.5	0.1	9	2-approval	48	30	{0}	0.6188082695007324	no-error	(0,)	0.0770468711853027
4	4	0.5	0.1	9	Borda	48	30	{0}	0.6223006248474121	no-error	(0,)	0.0756816864013671
3	5	0.5	0.1	1	Plurality	48	30	{0, 1}	0.7909235954284668	no-error	(0, 1)	0.0750658512115478
3	5	0.5	0.1	1	2-approval	48	30	{1}	0.7682652473449707	no-error	(0,)	0.0764625072479248
3	5	0.5	0.1	1	Borda	48	30	{0, 1}	0.7704787254333496	no-error	(0, 1)	0.0749526023864746
6	3	0.5	0.1	0	Plurality	48	30	{4}	0.4733760356903076	no-error	(4,)	0.076688528060913
6	3	0.5	0.1	0	2-approval	48	30	{4}	0.4928431510925293	no-error	(4,)	0.0782997608184814
6	3	0.5	0.1	0	Borda	48	30	{4}	4.633970022201538	no-error	(4,)	0.1032619476318359
3	6	0.5	0.1	8	Plurality	48	30	{0}	1.0073316097259521	no-error	(0,)	0.0852439403533935
3	6	0.5	0.1	8	2-approval	48	30	{0}	0.9996702671051025	no-error	(0,)	0.0808632373809814
3	6	0.5	0.1	8	Borda	48	30	{0}	1.0025689601898193	no-error	(0,)	0.0832905769348144
3	6	0.5	0.1	1	Plurality	48	30	{1}	0.9902474880218506	no-error	(0, 1)	0.084674596786499
3	6	0.5	0.1	1	2-approval	48	30	{0}	1.000842571258545	no-error	(1,)	0.0810167789459228
3	6	0.5	0.1	1	Borda	48	30	{1}	1.0057690143585205	no-error	(0, 1)	0.0841243267059326
3	6	0.5	0.1	3	Plurality	48	30	{1}	0.9964320659637451	no-error	(1,)	0.0838873386383056
3	6	0.5	0.1	3	2-approval	48	30	{1}	0.9918231964111328	no-error	(1,)	0.082660436630249
3	6	0.5	0.1	3	Borda	48	30	{1}	1.017200231552124	no-error	(1,)	0.089482307434082
3	6	0.5	0.1	5	Plurality	48	30	{0}	1.0034496784210205	no-error	(0,)	0.0825693607330322
3	6	0.5	0.1	5	2-approval	48	30	{0}	1.00071382522583	no-error	(0,)	0.0867612361907959
3	6	0.5	0.1	5	Borda	48	30	{0}	1.0106174945831299	no-error	(0,)	0.0838510990142822
3	6	0.5	0.1	7	Plurality	48	30	{1}	0.9918477535247803	no-error	(1,)	0.0838153362274169
3	6	0.5	0.1	7	2-approval	48	30	{1}	1.0018644332885742	no-error	(1,)	0.0815334320068359
3	6	0.5	0.1	7	Borda	48	30	{1}	1.01104736328125	no-error	(1,)	0.0812294483184814
3	6	0.5	0.1	9	Plurality	48	30	{1}	1.0063774585723877	no-error	(1,)	0.0808851718902587
3	6	0.5	0.1	9	2-approval	48	30	{1}	0.9909060001373291	no-error	(1,)	0.0818486213684082
3	6	0.5	0.1	9	Borda	48	30	{1}	0.996150016784668	no-error	(1,)	0.0846095085144043
7	2	0.5	0.1	9	Plurality	48	30	{0}	0.38350439071655273	no-error	(0,)	0.0896220207214355
7	2	0.5	0.1	9	2-approval	48	30	{0}	0.3916971683502197	no-error	(0,)	0.0892379283905029
7	2	0.5	0.1	9	Borda	48	30	{0}	1.7204527854919434	no-error	(0,)	0.099219799041748
4	5	0.5	0.1	3	Plurality	48	30	{1}	0.8771288394927979	no-error	(1,)	0.0859477519989013
4	5	0.5	0.1	3	2-approval	48	30	{1}	0.8624284267425537	no-error	(1,)	0.0850119590759277
4	5	0.5	0.1	3	Borda	48	30	{1}	0.8891377449035645	no-error	(1,)	0.0870120525360107
3	6	0.5	0.1	0	Plurality	48	30	{2}	1.0460243225097656	no-error	(2,)	0.0862588882446289
3	6	0.5	0.1	0	2-approval	48	30	{0}	1.042210340499878	no-error	(0,)	0.0873634815216064
3	6	0.5	0.1	0	Borda	48	30	{2}	1.0410828590393066	no-error	(2,)	0.0851705074310302
4	5	0.5	0.1	5	Plurality	48	30	{1}	0.8638970851898193	no-error	(1,)	0.0865004062652587
4	5	0.5	0.1	5	2-approval	48	30	{1}	0.8724100589752197	no-error	(1,)	0.0886688232421875
4	5	0.5	0.1	5	Borda	48	30	{1}	0.9043340682983398	no-error	(1,)	0.0885167121887207
3	6	0.5	0.1	2	Plurality	48	30	{0}	1.0560178756713867	no-error	(0,)	0.0927629470825195
3	6	0.5	0.1	2	2-approval	48	30	{0}	1.0532333850860596	no-error	(0,)	0.0882539749145507
3	6	0.5	0.1	2	Borda	48	30	{0}	1.041975975036621	no-error	(0,)	0.0854244232177734
4	5	0.5	0.1	7	Plurality	48	30	{0}	0.8708491325378418	no-error	(0,)	0.0851275920867919
4	5	0.5	0.1	7	2-approval	48	30	{0}	0.8734378814697266	no-error	(0,)	0.0898482799530029
4	5	0.5	0.1	7	Borda	48	30	{0}	0.8996078968048096	no-error	(0,)	0.0906605720520019
7	2	0.5	0.1	2	Plurality	48	30	{2}	0.4508085250854492	no-error	(2,)	0.0899887084960937
7	2	0.5	0.1	2	2-approval	48	30	{2}	0.4547884464263916	no-error	(2,)	0.0882847309112548
7	2	0.5	0.1	2	Borda	48	30	{2}	6.870148181915283	no-error	(2,)	0.1009571552276611
3	6	0.5	0.1	4	Plurality	48	30	{0}	1.1037383079528809	no-error	(0,)	0.0895247459411621
3	6	0.5	0.1	4	2-approval	48	30	{0}	1.090256690979004	no-error	(0,)	0.089073896408081
3	6	0.5	0.1	4	Borda	48	30	{0}	1.0809729099273682	no-error	(0,)	0.0904338359832763
4	5	0.5	0.1	9	Plurality	48	30	{2}	0.8997454643249512	no-error	(2,)	0.0905261039733886
4	5	0.5	0.1	9	2-approval	48	30	{2}	0.8990919589996338	no-error	(2,)	0.0910642147064209
4	5	0.5	0.1	9	Borda	48	30	{2}	0.91872239112854	no-error	(2,)	0.0892295837402343
8	1	0.5	0.1	9	Plurality	48	30	{0, 5}	0.45365118980407715	no-error	(0, 5)	0.0915987491607666
8	1	0.5	0.1	9	2-approval	48	30	{0, 5}	0.45769739151000977	no-error	(0, 5)	0.0915238857269287
8	1	0.5	0.1	9	Borda	48	30	{0, 5}	0.4942793846130371	no-error	(0, 5)	0.0955708026885986
7	2	0.5	0.1	4	Plurality	48	30	{1, 2}	0.463198184967041	no-error	(1, 2)	0.0891077518463134
7	2	0.5	0.1	4	2-approval	48	30	{1, 2}	0.45430421829223633	no-error	(1, 2)	0.0917489528656005
7	2	0.5	0.1	4	Borda	48	30	{1, 2}	7.1065239906311035	no-error	(1, 2)	0.0973751544952392
3	6	0.5	0.1	6	Plurality	48	30	{1}	1.0900673866271973	no-error	(1,)	0.0892150402069091
3	6	0.5	0.1	6	2-approval	48	30	{1}	1.1011404991149902	no-error	(1,)	0.0947091579437255
3	6	0.5	0.1	6	Borda	48	30	{1}	1.1131682395935059	no-error	(1,)	0.0915486812591552
7	2	0.5	0.1	6	Plurality	48	30	{4}	0.44428324699401855	no-error	(4,)	0.0920205116271972
7	2	0.5	0.1	6	2-approval	48	30	{4}	0.44695019721984863	no-error	(4,)	0.0949616432189941
7	2	0.5	0.1	6	Borda	48	30	{4}	5.345673561096191	no-error	(4,)	0.1143779754638671
4	5	0.5	0.1	0	Plurality	48	30	{2}	0.9763741493225098	no-error	(2,)	0.0967717170715332
